,Last Scraped,Host Since,Neighbourhood Cleansed,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Bed Type,Price,Availability 30,Availability 365,Number of Reviews,Cancellation Policy
1823,17291,17232.0,187.72826086956522,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,78.0,11,338,1,181.94894537587885
1824,17291,16447.0,187.72826086956522,161.80746023038947,220.18429813205105,4,1.0,1.0,1.0,168.00175681431006,350.0,0,0,0,181.94894537587885
1825,17290,16730.0,187.72826086956522,161.80746023038947,80.38578680203045,4,1.0,1.0,2.0,168.00175681431006,15.0,7,97,28,181.94894537587885
1826,17288,15921.0,187.72826086956522,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,94.0,22,357,21,151.96605805243445
1827,17288,17221.0,187.72826086956522,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,125.0,1,11,0,151.96605805243445
1828,17289,17260.0,187.72826086956522,161.80746023038947,80.38578680203045,1,1.0,1.0,1.0,168.00175681431006,53.0,2,2,0,151.50980726590484
1829,17289,16775.0,187.72826086956522,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,60.0,0,0,0,181.94894537587885
1830,17290,16540.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,68.0,0,0,0,181.94894537587885
1831,17290,17207.0,111.21588188347965,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,49.0,30,267,0,181.94894537587885
1832,17290,15648.0,111.21588188347965,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,65.0,3,3,49,151.96605805243445
1833,17291,16891.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,70.0,0,0,0,181.94894537587885
1834,17291,16773.0,111.21588188347965,161.80746023038947,99.29565108409575,1,1.0,4.0,1.0,168.00175681431006,46.0,11,57,12,151.96605805243445
1835,17291,16472.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,80.0,12,332,13,181.94894537587885
1836,17291,17043.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,120.0,23,83,0,151.50980726590484
1837,17290,16239.0,111.21588188347965,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,30.0,7,304,137,151.96605805243445
1838,17290,16628.0,111.21588188347965,161.80746023038947,220.18429813205105,5,1.0,1.0,1.0,168.00175681431006,100.0,0,0,4,151.96605805243445
1839,17290,16366.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,90.0,0,0,17,181.94894537587885
1840,17290,16228.0,111.21588188347965,161.80746023038947,80.38578680203045,2,1.0,1.0,1.0,99.4888888888889,45.0,13,345,110,151.96605805243445
1841,17290,16378.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,99.0,0,11,0,181.94894537587885
1842,17290,15980.0,111.21588188347965,161.80746023038947,220.18429813205105,5,1.0,2.0,2.0,168.00175681431006,263.0,7,30,0,151.96605805243445
1843,17290,16289.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,28.0,30,365,0,151.96605805243445
1844,17290,16603.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,89.0,30,365,0,181.94894537587885
1845,17290,17175.0,111.21588188347965,161.80746023038947,99.29565108409575,3,1.0,1.0,2.0,168.00175681431006,50.0,13,348,20,181.94894537587885
1846,17290,15839.0,111.21588188347965,161.80746023038947,220.18429813205105,3,1.0,1.0,2.0,168.00175681431006,115.0,0,0,3,151.96605805243445
1847,17290,16161.0,111.21588188347965,196.13986013986013,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,110.0,12,347,12,151.96605805243445
1848,17290,16635.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,2.0,168.00175681431006,88.0,0,0,13,181.94894537587885
1849,17290,17169.0,111.21588188347965,161.80746023038947,220.18429813205105,15,3.0,4.0,11.0,168.00175681431006,500.0,15,127,2,151.50980726590484
1850,17290,16566.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,100.0,1,1,19,151.50980726590484
1851,17290,16553.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,75.0,1,22,46,151.96605805243445
1852,17290,16927.0,111.21588188347965,161.80746023038947,220.18429813205105,2,1.0,0.0,1.0,168.00175681431006,125.0,0,0,0,151.96605805243445
1853,17290,17016.0,111.21588188347965,161.80746023038947,220.18429813205105,4,1.0,1.0,2.0,168.00175681431006,91.0,1,287,18,181.94894537587885
1854,17290,15904.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,40.0,0,133,24,181.94894537587885
1855,17290,15117.0,111.21588188347965,161.80746023038947,220.18429813205105,2,1.0,1.0,2.0,168.00175681431006,110.0,6,293,59,181.94894537587885
1856,17290,15018.0,111.21588188347965,161.80746023038947,220.18429813205105,4,1.0,3.0,4.0,168.00175681431006,155.0,18,132,48,181.94894537587885
1857,17290,16169.0,111.21588188347965,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,40.0,0,0,1,151.50980726590484
1858,17290,15651.0,111.21588188347965,161.80746023038947,220.18429813205105,4,2.0,2.0,3.0,168.00175681431006,340.0,0,39,0,151.50980726590484
1859,17290,17165.0,111.21588188347965,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,65.0,10,22,0,151.96605805243445
1860,17289,15902.0,187.72826086956522,161.80746023038947,220.18429813205105,3,1.0,1.0,1.0,168.00175681431006,450.0,0,0,0,151.50980726590484
1861,17289,16967.0,187.72826086956522,161.80746023038947,80.38578680203045,1,1.0,1.0,1.0,168.00175681431006,81.0,7,311,34,151.96605805243445
1862,17290,16676.0,187.72826086956522,281.42913385826773,220.18429813205105,2,1.0,2.0,2.0,168.00175681431006,190.0,0,42,3,181.94894537587885
1863,17290,16828.0,187.72826086956522,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,55.0,0,0,0,151.96605805243445
1864,17290,16267.0,187.72826086956522,161.80746023038947,220.18429813205105,7,1.0,2.0,4.0,168.00175681431006,550.0,9,41,14,181.94894537587885
1865,17290,16823.0,187.72826086956522,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,75.0,0,0,0,151.50980726590484
1866,17290,15189.0,187.72826086956522,161.80746023038947,220.18429813205105,2,1.0,1.0,1.0,168.00175681431006,80.0,29,353,5,151.96605805243445
1867,17290,15654.0,187.72826086956522,161.80746023038947,99.29565108409575,4,1.0,1.0,1.0,168.00175681431006,189.0,22,67,5,181.94894537587885
1868,17290,16516.0,187.72826086956522,281.42913385826773,99.29565108409575,2,2.0,1.0,2.0,168.00175681431006,99.0,0,0,2,181.94894537587885
1869,17290,17268.0,187.72826086956522,161.80746023038947,220.18429813205105,6,2.0,2.0,3.0,168.00175681431006,295.0,8,35,1,181.94894537587885
1870,17290,16850.0,187.72826086956522,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,70.0,4,39,70,181.94894537587885
1871,17290,16420.0,187.72826086956522,161.80746023038947,220.18429813205105,2,1.0,0.0,1.0,168.00175681431006,180.0,0,0,0,151.50980726590484
1872,17290,15370.0,187.72826086956522,161.80746023038947,220.18429813205105,2,1.0,0.0,1.0,168.00175681431006,195.0,0,154,4,181.94894537587885
1873,17290,15881.0,187.72826086956522,161.80746023038947,220.18429813205105,4,1.0,2.0,2.0,168.00175681431006,419.0,8,342,61,181.94894537587885
1874,17290,15569.0,187.72826086956522,161.80746023038947,220.18429813205105,2,1.0,1.0,1.0,168.00175681431006,150.0,0,154,65,151.96605805243445
1875,17290,17247.0,187.72826086956522,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,100.0,10,144,2,151.96605805243445
1876,17291,16681.0,187.72826086956522,161.80746023038947,220.18429813205105,1,1.0,0.0,1.0,168.00175681431006,180.0,30,365,0,151.50980726590484
1877,17291,17091.0,187.72826086956522,161.80746023038947,220.18429813205105,1,1.0,0.0,1.0,168.00175681431006,110.0,2,2,4,181.94894537587885
1878,17291,16568.0,187.72826086956522,161.80746023038947,220.18429813205105,3,1.0,1.0,2.0,168.00175681431006,99.0,2,244,85,181.94894537587885
1879,17291,16755.0,187.72826086956522,161.80746023038947,220.18429813205105,2,1.0,1.0,2.0,168.00175681431006,99.0,4,310,47,151.96605805243445
1880,17290,17073.0,187.72826086956522,161.80746023038947,220.18429813205105,2,1.0,1.0,1.0,168.00175681431006,350.0,5,128,3,181.94894537587885
1881,17290,16354.0,187.72826086956522,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,150.0,13,29,1,151.96605805243445
1882,17290,15765.0,187.72826086956522,161.80746023038947,220.18429813205105,2,1.0,1.0,1.0,168.00175681431006,150.0,0,0,2,181.94894537587885
1883,17290,17000.0,187.72826086956522,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,150.0,0,0,0,151.50980726590484
1884,17290,16545.0,187.72826086956522,161.80746023038947,220.18429813205105,4,1.0,1.0,1.0,168.00175681431006,200.0,0,214,4,151.96605805243445
1885,17290,15880.0,187.72826086956522,281.42913385826773,99.29565108409575,2,1.0,1.0,2.0,168.00175681431006,195.0,10,328,117,181.94894537587885
1886,17290,15979.0,187.72826086956522,161.80746023038947,220.18429813205105,2,1.0,1.0,1.0,168.00175681431006,200.0,6,224,77,181.94894537587885
1887,17289,15716.0,187.72826086956522,161.80746023038947,220.18429813205105,2,1.0,1.0,1.0,168.00175681431006,250.0,18,332,11,151.96605805243445
1888,17289,16813.0,187.72826086956522,161.80746023038947,80.38578680203045,1,1.0,1.0,1.0,168.00175681431006,72.0,0,0,19,181.94894537587885
1889,17288,16817.0,187.72826086956522,196.13986013986013,220.18429813205105,6,2.0,4.0,6.0,168.00175681431006,800.0,0,298,12,181.94894537587885
1890,17289,16619.0,86.6798245614035,161.80746023038947,220.18429813205105,3,1.0,1.0,2.0,168.00175681431006,95.0,1,30,22,151.96605805243445
1891,17289,16218.0,86.6798245614035,161.80746023038947,220.18429813205105,4,1.0,1.0,1.0,168.00175681431006,85.0,0,0,3,151.96605805243445
1892,17289,15915.0,86.6798245614035,161.80746023038947,220.18429813205105,2,1.0,1.0,1.0,168.00175681431006,79.0,0,71,0,151.50980726590484
1893,17289,15939.0,86.6798245614035,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,22.0,0,5,1,181.94894537587885
1894,17289,16745.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,65.0,0,0,11,151.50980726590484
1895,17289,15300.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,113.10576923076923,90.0,8,62,22,181.94894537587885
1896,17289,16176.0,111.21588188347965,161.80746023038947,220.18429813205105,6,2.0,2.0,3.0,168.00175681431006,175.0,5,260,82,181.94894537587885
1897,17289,17043.0,111.21588188347965,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,70.0,29,179,5,181.94894537587885
1898,17289,15219.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,2.0,168.00175681431006,50.0,11,335,41,181.94894537587885
1899,17289,16060.0,111.21588188347965,161.80746023038947,99.29565108409575,2,1.0,1.0,1.0,168.00175681431006,120.0,12,347,7,181.94894537587885
1900,17289,16535.0,111.21588188347965,196.13986013986013,220.18429813205105,4,1.0,1.0,1.0,168.00175681431006,145.0,9,100,37,151.96605805243445
1901,17289,15682.0,111.21588188347965,165.19642857142858,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,120.0,30,90,0,151.50980726590484
1902,17289,15825.0,111.21588188347965,161.80746023038947,99.29565108409575,1,1.0,1.0,1.0,168.00175681431006,55.0,1,328,39,151.96605805243445
